Year,Component,Water type,Main soil type region,Company type,Season,Number of companies,Gem,Std,P10,P25,P50,P75,P90,Unit,DG,Perc dg
2005,Manganese (Mn),ditch water,sand,dairy cattle,winter,15,0.26,0.12,0.13,0.16,0.27,0.32,0.47,mg/l,0.004,0.0
2005,Manganese (Mn),ditch water,sand,all,winter,26,0.33,0.18,0.11,0.16,0.29,0.53,0.59,mg/l,0.004,0.0
2005,Sodium (Na),leaching water,clay,arable farming,winter,29,164.0,274,21,31,58.0,130.0,318.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,clay,dairy cattle,winter,22,111.0,169,14,18,51.0,117.0,217.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,clay,all,winter,55,133.0,225,16,21,54.0,119.0,273.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,loess,all,winter,16,8.7,2.8,5,6.6,8.6,11.0,12.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,peat,dairy cattle,winter,18,27.0,16,14,16,23.0,32.0,41.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,peat,all,winter,18,27.0,16,14,16,23.0,32.0,41.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,sand,arable farming,summer,14,16.0,4,13,13,17.0,18.0,22.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,sand,dairy cattle,summer,62,21.0,31,10,12,15.0,19.0,21.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,sand,animal farm,summer,29,16.0,5.7,11,12,16.0,20.0,24.0,mg/l,0.2,0.0
2005,Sodium (Na),leaching water,sand,all,summer,105,18.0,23,10,13,16.0,19.0,22.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,clay,arable farming,winter,29,161.0,188,29,41,113.0,169.0,303.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,clay,dairy cattle,winter,21,157.0,278,27,33,52.0,104.0,284.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,clay,all,winter,54,153.0,228,25,34,74.0,151.0,311.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,peat,dairy cattle,winter,18,41.0,24,20,27,40.0,51.0,62.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,peat,all,winter,18,41.0,24,20,27,40.0,51.0,62.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,sand,dairy cattle,winter,15,39.0,53,14,15,21.0,31.0,109.0,mg/l,0.2,0.0
2005,Sodium (Na),ditch water,sand,all,winter,26,31.0,42,14,15,20.0,24.0,32.0,mg/l,0.2,0.0
2005,Nickel (Ni),leaching water,clay,arable farming,winter,29,3.8,1.5,22,2.7,3.6,4.7,6.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,clay,dairy cattle,winter,22,5.8,4.7,2,3.5,4.2,6.0,12.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,clay,all,winter,55,4.7,3.5,19,2.8,4.1,4.7,7.9,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,loess,all,winter,16,13.0,<dg,0.96,12,13.0,14.0,1.6,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,peat,dairy cattle,winter,18,11.0,8,5.4,5.6,9.1,14.0,24.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,peat,all,winter,18,11.0,8,5.4,5.6,9.1,14.0,24.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,sand,arable farming,summer,14,8.8,7.3,31,4.2,6.8,13.0,17.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,sand,dairy cattle,summer,62,19.0,20,3.8,8.6,11.0,19.0,45.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,sand,animal farm,summer,29,16.0,17,34,5.9,8.5,21.0,41.0,µg/l,0.5,0.0
2005,Nickel (Ni),leaching water,sand,all,summer,105,16.0,18,33,5.8,10.0,18.0,41.0,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,clay,arable farming,winter,29,31.0,14,1.5,22,2.9,3.6,5.1,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,clay,dairy cattle,winter,21,5.1,4.1,19,24,3.9,5.4,11.0,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,clay,all,winter,54,4.0,31,17,23,3.2,4.5,6.4,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,peat,dairy cattle,winter,18,4.8,31,2,24,4.0,6.2,9.3,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,peat,all,winter,18,4.8,31,2,24,4.0,6.2,9.3,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,sand,dairy cattle,winter,15,23.0,30,4,5.4,9.5,20.0,86.0,µg/l,0.5,0.0
2005,Nickel (Ni),ditch water,sand,all,winter,26,25.0,30,3.9,5.5,11.0,46.0,90.0,µg/l,0.5,0.0
2005,Nitrate (NO3),leaching water,clay,arable farming,winter,29,50.0,33,14,17,49.0,74.0,87.0,mg/l,0.13,0.0
2005,Nitrate (NO3),leaching water,clay,dairy cattle,winter,22,33.0,40,0.56,5.3,12.0,50.0,77.0,mg/l,0.13,9.1
2005,Nitrate (NO3),leaching water,clay,all,winter,55,40.0,37,4.3,11,29.0,62.0,87.0,mg/l,0.13,3.6
2005,Nitrate (NO3),leaching water,loess,all,winter,16,94.0,38,50,71,98.0,115.0,157.0,mg/l,0.13,0.0
2005,Nitrate (NO3),leaching water,peat,dairy cattle,winter,18,7.4,12,<dg,<dg,0.62,11.0,33.0,mg/l,0.13,44.0
2005,Nitrate (NO3),leaching water,peat,all,winter,18,7.4,12,<dg,<dg,0.62,11.0,33.0,mg/l,0.13,44.0
2005,Nitrate (NO3),leaching water,sand,arable farming,summer,14,82.0,32,60,74,80.0,97.0,132.0,mg/l,0.13,0.0
2005,Nitrate (NO3),ditch water,clay,arable farming,winter,29,35.0,25,7.3,18,28.0,51.0,75.0,mg/l,0.13,34.0
2005,Nitrate (NO3),ditch water,clay,dairy cattle,winter,21,15.0,18,23,3.9,6.2,24.0,34.0,mg/l,0.13,4.8
2005,Nitrate (NO3),ditch water,clay,all,winter,54,25.0,24,3.2,5.7,18.0,33.0,58.0,mg/l,0.13,3.7
2005,Nitrate (NO3),ditch water,peat,dairy cattle,winter,18,4.6,6.9,0.22,14,22.0,5.9,18.0,mg/l,0.13,17.0
2005,Nitrate (NO3),ditch water,peat,all,winter,18,4.6,6.9,0.22,14,22.0,5.9,18.0,mg/l,0.13,17.0
2005,Nitrate (NO3),leaching water,sand,dairy cattle,summer,62,55,39,8.9,26,54,81,103,mg/l,0.13,3.2
2005,Nitrate (NO3),leaching water,sand,animal farm,summer,29,122,92,69,70,89,139,255,mg/l,0.13,0.0
2005,Nitrate (NO3),leaching water,sand,all,summer,105,80,66,12,41,73,94,137,mg/l,0.13,19.0
2005,Nitrate (NO3),ditch water,sand,dairy cattle,winter,15,40,35,6.8,15,25,67,100,mg/l,0.13,0.0
2005,Nitrate (NO3),ditch water,sand,all,winter,26,45,33,13,20,33,69,107,mg/l,0.13,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,clay,arable farming,winter,29,11,5.8,4.7,6.7,9.1,16,19,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,clay,dairy cattle,winter,22,16,14,4,6.1,13,19,32,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,clay,all,winter,55,14,11,4.4,6.7,12,18,24,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,loess,all,winter,16,5.6,0.89,4.7,4.9,5.4,6.1,7.1,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,peat,dairy cattle,winter,18,70,32,24,44,86,94,114,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,peat,all,winter,18,70,32,24,44,86,94,114,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,sand,arable farming,summer,14,29,18,8,15,27,43,47,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,sand,dairy cattle,summer,62,34,23,14,20,26,41,70,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,sand,animal farm,summer,29,24,15,13,17,19,28,39,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),leaching water,sand,all,summer,105,30,20,12,19,24,37,64,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,clay,arable farming,winter,29,11,5.3,6.5,6.8,8.6,13,19,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,clay,dairy cattle,winter,21,14,8.4,4.6,7.5,13,18,23,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,clay,all,winter,54,13,7.2,6,7.4,10,17,22,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,peat,dairy cattle,winter,18,35,18,17,24,32,43,68,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,peat,all,winter,18,35,18,17,24,32,43,68,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,sand,dairy cattle,winter,15,26,11,14,19,23,33,44,mg/l,0.29,0.0
2005,Dissolved Organic Carbon (DOC),ditch water,sand,all,winter,26,22,13,7.8,10,20,30,44,mg/l,0.29,0.0
2005,Dissolved Total Phosphorus (total P),leaching water,clay,arable farming,winter,29,0.19,0.28,<dg,<dg,0.12,0.27,0.4,mg/l,0.05,34.0
2005,Dissolved Total Phosphorus (total P),leaching water,clay,dairy cattle,winter,22,0.32,0.31,<dg,0.08,0.14,0.55,0.73,mg/l,0.05,18.0
2005,Dissolved Total Phosphorus (total P),leaching water,clay,all,winter,55,0.24,0.3,<dg,<dg,0.13,0.36,0.62,mg/l,0.05,31.0
2005,Dissolved Total Phosphorus (total P),leaching water,loess,all,winter,16,<dg,<dg,<dg,<dg,<dg,<dg,<dg,mg/l,0.05,94.0
2005,Dissolved Total Phosphorus (total P),leaching water,peat,dairy cattle,winter,18,0.47,0.18,0.3,0.35,0.44,0.62,0.71,mg/l,0.05,0.0
2005,Dissolved Total Phosphorus (total P),leaching water,peat,all,winter,18,0.47,0.18,0.3,0.35,0.44,0.62,0.71,mg/l,0.05,0.0
2005,Dissolved Total Phosphorus (total P),leaching water,sand,arable farming,summer,14,0.07,0.07,<dg,<dg,0.06,0.11,0.2,mg/l,0.05,29.0
2005,Dissolved Total Phosphorus (total P),leaching water,sand,dairy cattle,summer,62,0.16,0.33,<dg,0.06,0.08,0.16,0.3,mg/l,0.05,23.0
2005,Dissolved Total Phosphorus (total P),leaching water,sand,animal farm,summer,29,0.12,0.17,<dg,<dg,0.06,0.11,0.32,mg/l,0.05,45.0
2005,Dissolved Total Phosphorus (total P),leaching water,sand,all,summer,105,0.14,0.26,<dg,<dg,0.07,0.14,0.28,mg/l,0.05,30.0
2005,Dissolved Total Phosphorus (total P),ditch water,clay,arable farming,winter,29,0.22,0.26,<dg,<dg,0.14,0.35,0.5,mg/l,0.05,31.0
2005,Dissolved Total Phosphorus (total P),ditch water,clay,dairy cattle,winter,21,0.35,0.4,<dg,<dg,0.23,0.45,0.88,mg/l,0.05,33.0
2005,Dissolved Total Phosphorus (total P),ditch water,clay,all,winter,54,0.27,0.33,<dg,<dg,0.13,0.39,0.79,mg/l,0.05,33.0
2005,Dissolved Total Phosphorus (total P),ditch water,peat,dairy cattle,winter,18,0.2,0.11,0.08,0.16,0.19,0.31,0.34,mg/l,0.05,5.6
2005,Dissolved Total Phosphorus (total P),ditch water,peat,all,winter,18,0.2,0.11,0.08,0.16,0.19,0.31,0.34,mg/l,0.05,5.6
2005,Dissolved Total Phosphorus (total P),ditch water,sand,dairy cattle,winter,15,0.15,0.3,<dg,<dg,0.06,0.16,0.28,mg/l,0.05,60.0
2005,Dissolved Total Phosphorus (total P),ditch water,sand,all,winter,26,0.1,0.24,<dg,<dg,<dg,0.08,0.24,mg/l,0.05,65.0
2005,Dissolved Total Nitrogen (total N),leaching water,clay,arable farming,winter,29,13,7.2,4.5,5.9,13,17,21,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,clay,dairy cattle,winter,22,9.2,8.4,24,4.2,5.2,13,18,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,clay,all,winter,55,11,7.8,3.9,4.5,7.9,15,21,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,loess,all,winter,16,23,8.9,12,17,23,28,37,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,peat,dairy cattle,winter,18,9.2,2.7,6.5,8.1,8.9,9.2,12,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,peat,all,winter,18,9.2,2.7,6.5,8.1,8.9,9.2,12,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,clay,arable farming,winter,29,9.2,5.6,24,5,8,13,18,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,clay,dairy cattle,winter,21,5.5,4.6,1.5,23,33,8.6,11,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,clay,all,winter,54,7.3,5.3,19,3,5.8,10,15,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,peat,dairy cattle,winter,18,4.8,2,19,34,5,5.4,8.3,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,peat,all,winter,18,4.8,2,19,34,5,5.4,8.3,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,sand,arable farming,summer,14,22,6.8,19,20,22,24,32,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,sand,dairy cattle,summer,62,16,8.5,6,9.2,15,22,27,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,sand,animal farm,summer,29,29,19,16,18,22,34,59,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),leaching water,sand,all,summer,105,21,14,7.1,12,19,24,33,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,sand,dairy cattle,winter,15,12,8.5,3.8,5.3,9.4,18,26,mg/l,0.2,0.0
2005,Dissolved Total Nitrogen (total N),ditch water,sand,all,winter,26,12,7.7,5,6.3,9.7,17,27,mg/l,0.2,0.0
2005,Orthophosphate (PO4),leaching water,clay,arable farming,winter,29,0.15,0.21,<dg,0.02,0.09,0.19,0.36,mg/l,0.013,21.0
2005,Orthophosphate (PO4),leaching water,clay,dairy cattle,winter,22,0.23,0.25,<dg,0.02,0.11,0.38,0.52,mg/l,0.013,14.0
2005,Orthophosphate (PO4),leaching water,clay,all,winter,55,0.17,0.23,<dg,0.02,0.08,0.25,0.42,mg/l,0.013,20.0
2005,Orthophosphate (PO4),leaching water,loess,all,winter,16,<dg,<dg,<dg,<dg,<dg,<dg,<dg,mg/l,0.013,100.0
2005,Orthophosphate (PO4),leaching water,peat,dairy cattle,winter,18,0.36,0.23,0.14,0.23,0.25,0.46,0.79,mg/l,0.013,0.0
2005,Orthophosphate (PO4),leaching water,peat,all,winter,18,0.36,0.23,0.14,0.23,0.25,0.46,0.79,mg/l,0.013,0.0
2005,Orthophosphate (PO4),leaching water,sand,arable farming,summer,14,0.03,0.05,<dg,<dg,0.02,0.05,0.12,mg/l,0.013,36.0
2005,Orthophosphate (PO4),leaching water,sand,dairy cattle,summer,62,0.1,0.3,<dg,<dg,0.03,0.07,0.22,mg/l,0.013,31.0
2005,Orthophosphate (PO4),leaching water,sand,animal farm,summer,29,0.06,0.14,<dg,<dg,<dg,0.03,0.21,mg/l,0.013,52.0
2005,Orthophosphate (PO4),leaching water,sand,all,summer,105,0.08,0.23,<dg,<dg,0.02,0.07,0.21,mg/l,0.013,37.0
2005,Orthophosphate (PO4),ditch water,clay,arable farming,winter,29,0.18,0.22,<dg,0.02,0.11,0.25,0.44,mg/l,0.013,21.0
2005,Orthophosphate (PO4),ditch water,clay,dairy cattle,winter,21,0.24,0.31,<dg,<dg,0.07,0.39,0.64,mg/l,0.013,33.0
2005,Orthophosphate (PO4),ditch water,clay,all,winter,54,0.19,0.26,<dg,<dg,0.07,0.29,0.54,mg/l,0.013,26.0
2005,Orthophosphate (PO4),ditch water,peat,dairy cattle,winter,18,0.08,0.07,<dg,0.04,0.07,0.13,0.21,mg/l,0.013,11.0
2005,Orthophosphate (PO4),ditch water,peat,all,winter,18,0.08,0.07,<dg,0.04,0.07,0.13,0.21,mg/l,0.013,11.0
2005,Orthophosphate (PO4),ditch water,sand,dairy cattle,winter,15,0.12,0.26,<dg,<dg,0.04,0.08,0.2,mg/l,0.013,40.0
2005,Orthophosphate (PO4),ditch water,sand,all,winter,26,0.08,0.21,<dg,<dg,0.02,0.05,0.19,mg/l,0.013,46.0
2005,Strontium (Sr),leaching water,clay,arable farming,winter,29,1022,393,607,738,914,1232,1559,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,clay,dairy cattle,winter,22,885,543,430,524,716,1074,1676,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,clay,all,winter,55,944,477,471,592,850,1182,1646,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,loess,all,winter,16,158,39,110,134,160,188,199,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,peat,dairy cattle,winter,18,570,337,293,336,490,703,1108,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,peat,all,winter,18,570,337,293,336,490,703,1108,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,sand,arable farming,summer,14,151,42,88,120,171,189,201,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,sand,dairy cattle,summer,62,165,82,76,101,149,210,265,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,sand,animal farm,summer,29,137,47,93,97,135,166,219,µg/l,1.0,0.0
2005,Strontium (Sr),leaching water,sand,all,summer,105,154,69,88,98,146,192,227,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,clay,arable farming,winter,29,885,306,479,635,914,1103,1221,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,clay,dairy cattle,winter,21,777,722,312,382,543,768,1189,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,clay,all,winter,54,830,537,375,498,698,1011,1271,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,peat,dairy cattle,winter,18,426,202,218,275,393,576,750,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,peat,all,winter,18,426,202,218,275,393,576,750,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,sand,dairy cattle,winter,15,185,112,104,106,129,229,340,µg/l,1.0,0.0
2005,Strontium (Sr),ditch water,sand,all,winter,26,201,116,100,109,184,239,394,µg/l,1.0,0.0
2005,Sulfate (SO4),leaching water,clay,arable farming,winter,29,269,215,91,113,181,347,661,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,clay,dairy cattle,winter,22,196,231,40,58,126,240,387,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,clay,all,winter,55,240,235,52,91,174,270,622,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,loess,all,winter,16,34,9.9,24,26,32,37,46,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,peat,dairy cattle,winter,18,222,228,52,99,143,277,493,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,peat,all,winter,18,222,228,52,99,143,277,493,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,clay,arable farming,winter,29,216,162,66,92,132,368,469,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,clay,dairy cattle,winter,21,157,161,38,60,100,174,348,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,clay,all,winter,54,197,173,55,85,124,315,430,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,peat,dairy cattle,winter,18,137,137,51,69,90,160,252,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,peat,all,winter,18,137,137,51,69,90,160,252,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,sand,dairy cattle,winter,15,57,28,29,46,54,63,100,mg/l,0.48,0.0
2005,Sulfate (SO4),ditch water,sand,all,winter,26,70,34,28,46,61,112,121,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,sand,arable farming,summer,14,42,13,23,37,42,51,63,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,sand,dairy cattle,summer,62,52,33,27,33,44,62,88,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,sand,animal farm,summer,29,52,27,33,34,46,65,91,mg/l,0.48,0.0
2005,Sulfate (SO4),leaching water,sand,all,summer,105,51,29,27,33,43,59,83,mg/l,0.48,0.0
2005,Zinc (Zn),leaching water,clay,arable farming,winter,29,4.3,7.5,<dg,<dg,<dg,5.4,9.8,µg/l,4.0,66.0
2005,Zinc (Zn),leaching water,clay,dairy cattle,winter,22,<dg,4.5,<dg,<dg,<dg,5.8,9.6,µg/l,4.0,64.0
2005,Zinc (Zn),leaching water,clay,all,winter,55,4.1,6.1,<dg,<dg,<dg,5.9,9.7,µg/l,4.0,64.0
2005,Zinc (Zn),leaching water,loess,all,winter,16,<dg,6.7,<dg,<dg,<dg,5.8,15,µg/l,4.0,69.0
2005,Zinc (Zn),leaching water,peat,dairy cattle,winter,18,30,32,<dg,11,23,45,73,µg/l,4.0,11.0
2005,Zinc (Zn),leaching water,peat,all,winter,18,30,32,<dg,11,23,45,73,µg/l,4.0,11.0
2005,Zinc (Zn),leaching water,sand,arable farming,summer,14,70,64,21,24,51,114,207,µg/l,4.0,0.0
2005,Zinc (Zn),leaching water,sand,dairy cattle,summer,62,46,26,15,24,42,61,84,µg/l,4.0,0.0
2005,Zinc (Zn),leaching water,sand,animal farm,summer,29,59,40,19,37,51,66,120,µg/l,4.0,0.0
2005,Zinc (Zn),leaching water,sand,all,summer,105,54,40,17,24,49,63,100,µg/l,4.0,0.0
2005,Zinc (Zn),ditch water,clay,arable farming,winter,29,<dg,4.5,<dg,<dg,<dg,5,11,µg/l,4.0,69.0
2005,Zinc (Zn),ditch water,clay,dairy cattle,winter,21,5.2,8.1,<dg,<dg,<dg,5.7,12,µg/l,4.0,62.0
2005,Zinc (Zn),ditch water,clay,all,winter,54,4.1,6.4,<dg,<dg,<dg,4.8,12,µg/l,4.0,69.0
2005,Zinc (Zn),ditch water,peat,dairy cattle,winter,18,6.4,8.2,<dg,<dg,<dg,12,22,µg/l,4.0,44.0
2005,Zinc (Zn),ditch water,peat,all,winter,18,6.4,8.2,<dg,<dg,<dg,12,22,µg/l,4.0,44.0
2005,Zinc (Zn),ditch water,sand,dairy cattle,winter,15,26,25,4.5,6,16,38,75,µg/l,4.0,13.0
2005,Zinc (Zn),ditch water,sand,all,winter,26,30,25,5.1,11,23,44,79,µg/l,4.0,7.7
2004,Aluminum (Al),leaching water,clay,arable farming,winter,12,<dg,11,<dg,<dg,<dg,<dg,28,µg/l,10.0,83.0
2004,Aluminum (Al),leaching water,clay,dairy cattle,winter,14,28,55,<dg,<dg,<dg,33,58,µg/l,10.0,57.0
2004,Aluminum (Al),leaching water,clay,all,winter,28,15,39,<dg,<dg,<dg,16,40,µg/l,10.0,68.0
2004,Aluminum (Al),leaching water,loess,all,winter,17,<dg,16,<dg,<dg,<dg,<dg,<dg,µg/l,10.0,94.0
2004,Aluminum (Al),leaching water,sand,arable farming,summer,15,1119,773,174,404,1134,1779,2255,µg/l,10.0,0.0
2004,Aluminum (Al),leaching water,sand,dairy cattle,summer,58,948,821,173,348,651,1518,2095,µg/l,10.0,0.0
2004,Aluminum (Al),leaching water,sand,animal farm,summer,19,700,702,35,113,486,1276,1754,µg/l,10.0,5.3
2004,Aluminum (Al),leaching water,sand,all,summer,92,907,794,92,259,675,1459,1989,µg/l,10.0,11.0
2004,Aluminum (Al),ditch water,clay,arable farming,winter,12,<dg,<dg,<dg,<dg,<dg,<dg,25,µg/l,10.0,92.0
2004,Aluminum (Al),ditch water,clay,dairy cattle,summer,10,<dg,27,<dg,<dg,<dg,<dg,72,µg/l,10.0,80.0
2004,Aluminum (Al),ditch water,clay,dairy cattle,winter,13,17,25,<dg,<dg,<dg,25,52,µg/l,10.0,54.0
2004,Aluminum (Al),ditch water,clay,all,winter,27,11,19,<dg,<dg,<dg,17,31,µg/l,10.0,70.0
2004,Aluminum (Al),ditch water,clay,all,summer,11,<dg,23,<dg,<dg,<dg,<dg,49,µg/l,10.0,73.0
2004,Ammonium (NH4),leaching water,clay,arable farming,winter,36,0.57,0.67,<dg,<dg,0.32,0.93,1.5,mg/l,0.06,31.0
2004,Ammonium (NH4),leaching water,clay,dairy cattle,winter,28,0.68,1.5,<dg,<dg,0.17,0.62,13,mg/l,0.06,29.0
2004,Ammonium (NH4),leaching water,clay,all,winter,68,0.56,11,<dg,<dg,0.17,0.63,13,mg/l,0.06,32.0
2004,Ammonium (NH4),leaching water,loess,all,winter,17,0.07,<dg,<dg,<dg,0.08,0.1,0.12,mg/l,0.06,12.0
2004,Ammonium (NH4),leaching water,sand,arable farming,summer,15,11,13,0.1,0.15,0.57,17,33,mg/l,0.06,6.7
2004,Ammonium (NH4),leaching water,sand,dairy cattle,summer,58,0.91,1,0.1,0.16,0.65,11,21,mg/l,0.06,34.0
2004,Ammonium (NH4),leaching water,sand,animal farm,summer,19,0.47,0.56,0.15,0.19,0.31,0.4,13,mg/l,0.06,0.0
2004,Ammonium (NH4),leaching water,sand,all,summer,92,0.82,1,0.09,0.17,0.42,0.94,21,mg/l,0.06,33.0
2004,Ammonium (NH4),ditch water,clay,arable farming,winter,36,0.83,11,<dg,0.1,0.49,0.93,2.9,mg/l,0.06,17.0
2004,Ammonium (NH4),ditch water,clay,dairy cattle,winter,26,0.67,0.54,0.11,0.21,0.58,12,1.5,mg/l,0.06,3.8
2004,Ammonium (NH4),ditch water,clay,dairy cattle,summer,10,0.14,0.36,<dg,<dg,<dg,<dg,0.15,mg/l,0.06,50.0
2004,Ammonium (NH4),ditch water,clay,all,winter,66,0.71,0.84,<dg,0.18,0.49,0.93,1.6,mg/l,0.06,11.0
2004,Ammonium (NH4),ditch water,clay,all,summer,11,0.16,0.31,<dg,<dg,<dg,0.25,0.34,mg/l,0.06,45.0
2004,Arsenic (As),leaching water,clay,arable farming,winter,12,2.7,2,0.64,1,23,4.3,6.1,µg/l,0.2,0.0
2004,Arsenic (As),leaching water,clay,dairy cattle,winter,17,4.4,5.9,0.76,1,23,4.1,11,µg/l,0.2,0.0
2004,Arsenic (As),leaching water,clay,all,winter,31,3.9,4.4,0.59,1,24,4.6,8.5,µg/l,0.2,0.0
2004,Arsenic (As),leaching water,loess,all,winter,17,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,94.0
2004,Arsenic (As),leaching water,sand,arable farming,summer,15,2.8,2.8,0.53,12,1.8,3.6,6.7,µg/l,0.2,6.7
2004,Arsenic (As),leaching water,sand,dairy cattle,summer,58,3.2,3.2,0.88,14,2.6,3.8,5.8,µg/l,0.2,17.0
2004,Arsenic (As),leaching water,sand,animal farm,summer,19,2.6,4.7,0.26,0.64,1.6,34,3.7,µg/l,0.2,5.3
2004,Arsenic (As),leaching water,sand,all,summer,92,3,3.6,0.35,11,21,34,5.8,µg/l,0.2,33.0
2004,Arsenic (As),ditch water,clay,arable farming,winter,12,31,21,0.82,1.5,24,5.6,6,µg/l,0.2,0.0
2004,Arsenic (As),ditch water,clay,dairy cattle,winter,16,3.2,3,0.6,0.84,19,4.9,8.7,µg/l,0.2,0.0
2004,Arsenic (As),ditch water,clay,dairy cattle,summer,10,7.8,4.3,17,2.5,10,12,13,µg/l,0.2,0.0
2004,Arsenic (As),ditch water,clay,all,winter,30,33,2.5,0.63,0.98,24,5.3,6.1,µg/l,0.2,0.0
